Order,SKU Name,Quantity_SKU,Total Value,Creation Date,City,Status,Total_Value_SKU
1336980624838-01,Acondicionador Hydra Repair Salon In 300 ml,1,159200.0,2023-06-03 21:15:40Z,"Bogotá, D.c.",Faturado,39800.0
1336980624838-01,Serum Salon In Liss Control  x120ml,1,159200.0,2023-06-03 21:15:40Z,"Bogotá, D.c.",Faturado,39800.0
1336980624838-01,Tratamiento Keratin Ultra Force Salon In 300 g,1,159200.0,2023-06-03 21:15:40Z,"Bogotá, D.c.",Faturado,39800.0
1336980624838-01,Tratamiento sin enjuague Hydra Repair Salon In 300 ml,1,159200.0,2023-06-03 21:15:40Z,"Bogotá, D.c.",Faturado,39800.0
1336990624840-01,Crema Moldeadora Vitane x 150 g,1,126109.0,2023-06-03 21:35:06Z,Medellín,Faturado,31527.25
1336990624840-01,Firming Pomade Vitane 200 g,1,126109.0,2023-06-03 21:35:06Z,Medellín,Faturado,31527.25
1336990624840-01,Oferta Muss Alta Nutricion SH+AC Gratis Crema Para Peinar Muss Alta Nutricion Sh+Ac Gts Cpp x300ml 79.6  ML,1,126109.0,2023-06-03 21:35:06Z,Medellín,Faturado,31527.25
1336990624840-01,Vegan Keratin Collagen Conditioner x 1000 ml Vegan Keratin Collagen Condit x1000ml 45.0  ML,1,126109.0,2023-06-03 21:35:06Z,Medellín,Faturado,31527.25
1336990624846-01,Acondicionador Curls & Waves Salon In 300mL,1,87480.0,2023-06-03 22:17:58Z,Villavicencio,Faturado,29160.0
1336990624846-01,Shampoo Curls y Waves Salon In 300mL,1,87480.0,2023-06-03 22:17:58Z,Villavicencio,Faturado,29160.0
1336990624846-01,Spray Curls y Waves Salon In 300mL,1,87480.0,2023-06-03 22:17:58Z,Villavicencio,Faturado,29160.0
1337000624848-01,Acondicionador Color Guard Salon In 1000 ml,1,99790.0,2023-06-03 23:00:05Z,"Bogotá, D.c.",Faturado,49895.0
1337000624848-01,Shampoo Color Guard Salon In 1000 ml,1,99790.0,2023-06-03 23:00:05Z,"Bogotá, D.c.",Faturado,49895.0
1337010624850-01,Tratamiento sin enjuague Hydra Repair Salon In 300 ml,1,39230.0,2023-06-03 23:51:24Z,"Bogotá, D.c.",Faturado,39230.0
1337090624852-01,Shampoo Anticaspa Men Vitane x 400 ml,2,145200.0,2023-06-04 07:55:53Z,Salgar,Faturado,48400.0
1337090624852-01,Shampoo Control Caída Men Vitane x 400 ml Shampoo Anticaida Men Vitane 400 ml,2,145200.0,2023-06-04 07:55:53Z,Salgar,Faturado,48400.0
1337090624852-01,Tratamiento Control Caída Men Vitane 120 ml,2,145200.0,2023-06-04 07:55:53Z,Salgar,Faturado,48400.0
1337120624857-01,Shampoo Keratin Ultra Force Salon In 300 ml,1,39230.0,2023-06-04 10:43:33Z,"Bogotá, D.c.",Faturado,39230.0
1337120624859-01,Ampolletas Hydra Repair SOS Salon In 12 Dosis x 15 ml,1,491700.0,2023-06-04 10:55:14Z,"Bogotá, D.c.",Faturado,163900.0
1337120624859-01,Shampoo Hydra Repair Salon In 1000 ml,1,491700.0,2023-06-04 10:55:14Z,"Bogotá, D.c.",Faturado,163900.0
1337120624859-01,Tratamiento Braziliss Paso 2 Salon In 1000 g,1,491700.0,2023-06-04 10:55:14Z,"Bogotá, D.c.",Faturado,163900.0
1337120624861-01,Acondicionador Muss Rubio Luminoso x 400ml,1,70456.0,2023-06-04 11:01:29Z,Palmira,Faturado,17614.0
1337120624861-01,Crema para Peinar Muss Kids Manzanilla 300g,1,70456.0,2023-06-04 11:01:29Z,Palmira,Faturado,17614.0
1337120624861-01,Shampoo Muss Kids Manzanilla 400ml Shampoo Manzanilla Muss Kids 400ml,1,70456.0,2023-06-04 11:01:29Z,Palmira,Faturado,17614.0
1337120624861-01,Spray Desenreda Muss Kids 150ML,1,70456.0,2023-06-04 11:01:29Z,Palmira,Faturado,17614.0
1337120624863-01,Acondicionador Color Guard Salon In 300 ml,1,123500.0,2023-06-04 11:16:45Z,Bello,Faturado,41166.666666666664
1337120624863-01,Shampoo Color Guard Salon In 1000 ml,1,123500.0,2023-06-04 11:16:45Z,Bello,Faturado,41166.666666666664
1337120624863-01,Tratamiento sin enjuague Color Guard Salon In 300 ml,1,123500.0,2023-06-04 11:16:45Z,Bello,Faturado,41166.666666666664
1337130624867-01,Acondicionador Muss Control Caída x 400ml,1,72600.0,2023-06-04 12:24:01Z,"Bogotá, D.c.",Faturado,24200.0
1337130624867-01,Shampoo Muss Control Caída x 400ml,1,72600.0,2023-06-04 12:24:01Z,"Bogotá, D.c.",Faturado,24200.0
1337130624867-01,Tratamiento Muss Control Caída  x 120ml,1,72600.0,2023-06-04 12:24:01Z,"Bogotá, D.c.",Faturado,24200.0
1337140624869-01,Rutina Color Guard Salon In,1,97200.0,2023-06-04 13:12:58Z,La Dorada,Faturado,97200.0
1337150624871-01,Laca Extra Hold Hair Salon In 280 ml,1,76400.0,2023-06-04 13:30:23Z,"Bogotá, D.c.",Faturado,38200.0
1337150624871-01,Spray Flexible Hair Salon In 280 ml,1,76400.0,2023-06-04 13:30:23Z,"Bogotá, D.c.",Faturado,38200.0
1337150624873-01,Acondicionador Liss Control Salon In 1000 ml,1,234290.0,2023-06-04 13:48:38Z,Tame,Faturado,46858.0
1337150624873-01,Color Intensifier Treatment Black x250ml Color Intensifier Treatment Black x250,1,234290.0,2023-06-04 13:48:38Z,Tame,Faturado,46858.0
1337150624873-01,Salon In Liss Control DeepTreat Pote 300mL,1,234290.0,2023-06-04 13:48:38Z,Tame,Faturado,46858.0
1337150624873-01,Serum Keratin Ultra Force Salon In 120ml,1,234290.0,2023-06-04 13:48:38Z,Tame,Faturado,46858.0
1337150624873-01,Shampoo Liss Control Salon In 1000 ml,1,234290.0,2023-06-04 13:48:38Z,Tame,Faturado,46858.0
1337160624875-01,Cera Texture & Density Salon In 70 g,1,67964.0,2023-06-04 14:32:28Z,Cali,Faturado,33982.0
1337160624875-01,Spray Curls y Waves Salon In 300mL,1,67964.0,2023-06-04 14:32:28Z,Cali,Faturado,33982.0
1337160624879-01,Shampoo Liss Control Salon In 1000 ml,1,74460.0,2023-06-04 15:06:34Z,Medellín,Faturado,37230.0
1337160624879-01,Tratamiento Muss Alta Nutrición pote x 300gr,1,74460.0,2023-06-04 15:06:34Z,Medellín,Faturado,37230.0
1337170624881-01,Crema Anti-Frizz Salon In 200 ml,1,38630.0,2023-06-04 15:45:03Z,Retiro,Faturado,38630.0
1337170624885-01,Acondicionador Hydra Repair Salon In 300 ml,1,131220.0,2023-06-04 16:13:06Z,"Bogotá, D.c.",Faturado,32805.0
1337170624885-01,Crema esponjosa Matte & Messy Salon In 150 g,1,131220.0,2023-06-04 16:13:06Z,"Bogotá, D.c.",Faturado,32805.0
1337170624885-01,Salon In Hydra Repair Deep Masque Pote 300 ml,1,131220.0,2023-06-04 16:13:06Z,"Bogotá, D.c.",Faturado,32805.0
1337170624885-01,Shampoo Hydra Repair Salon In 300 ml,1,131220.0,2023-06-04 16:13:06Z,"Bogotá, D.c.",Faturado,32805.0
1337170624889-01,Aclarador Capilar Liquido Soleclair 150 ml,2,38630.0,2023-06-04 16:26:14Z,"Bogotá, D.c.",Faturado,25753.333333333332
1337170624889-01,Bolso Obsequio Tanga Ritual Ecommer 0.0,1,38630.0,2023-06-04 16:26:14Z,"Bogotá, D.c.",Faturado,12876.666666666666
1337180624891-01,Acondicionador Hydra Repair Salon In 1000 ml,1,99790.0,2023-06-04 17:23:49Z,"Bogotá, D.c.",Faturado,49895.0
1337180624891-01,Shampoo Hydra Repair Salon In 1000 ml,1,99790.0,2023-06-04 17:23:49Z,"Bogotá, D.c.",Faturado,49895.0
1337190624893-01,Crema para Peinar Muss Kids Durazno 300g,1,70890.0,2023-06-04 17:31:12Z,Barranquilla,Faturado,17722.5
1337190624893-01,Crema para Peinar Muss Kids Manzanilla 300g,1,70890.0,2023-06-04 17:31:12Z,Barranquilla,Faturado,17722.5
1337190624893-01,Shampoo Muss Baby Manzanilla 750ml,1,70890.0,2023-06-04 17:31:12Z,Barranquilla,Faturado,17722.5
1337190624893-01,Shampoo Muss Baby Romero Seda 750ml,1,70890.0,2023-06-04 17:31:12Z,Barranquilla,Faturado,17722.5
1337190624895-01,Acondicionador Liss Control Salon In 1000 ml,1,99790.0,2023-06-04 17:58:31Z,"Bogotá, D.c.",Faturado,49895.0
1337190624895-01,Shampoo Liss Control Salon In 1000 ml,1,99790.0,2023-06-04 17:58:31Z,"Bogotá, D.c.",Faturado,49895.0
1337190624898-01,Acondicionador Liss Control Salon In 1000 ml,1,201230.0,2023-06-04 18:09:44Z,Cartagena De Indias,Faturado,40246.0
1337190624898-01,Jabón Líquido Antibacterial  Frutos Rojos Bacterion Fco. 300 ml,1,201230.0,2023-06-04 18:09:44Z,Cartagena De Indias,Faturado,40246.0
1337190624898-01,Rutina Capilar Muss Rizos Perfectos,1,201230.0,2023-06-04 18:09:44Z,Cartagena De Indias,Faturado,40246.0
1337190624898-01,Shampoo Hydra Repair Salon In 300 ml,1,201230.0,2023-06-04 18:09:44Z,Cartagena De Indias,Faturado,40246.0
1337190624898-01,Shampoo Liss Control Salon In 1000 ml,1,201230.0,2023-06-04 18:09:44Z,Cartagena De Indias,Faturado,40246.0
1337190624902-01,Acondicionador Liss Control Salon In 1000 ml,1,99790.0,2023-06-04 18:12:17Z,Arauca,Faturado,49895.0
1337190624902-01,Shampoo Liss Control Salon In 1000 ml,1,99790.0,2023-06-04 18:12:17Z,Arauca,Faturado,49895.0
1337210624913-01,"Kit Braziliss (Paso 1, 2 y 3) Salon In 100 ml",1,124800.0,2023-06-04 19:43:31Z,Cali,Faturado,124800.0
1337210624919-01,Crema para Peinar Muss Rubio Luminoso x 300gr,1,74700.0,2023-06-04 19:55:47Z,Medellín,Faturado,37350.0
1337210624919-01,Shampoo Liss Control Salon In 1000 ml,1,74700.0,2023-06-04 19:55:47Z,Medellín,Faturado,37350.0
1337210624921-01,Jabón Intimo Ph Defense 250ml +Viajero 40ml Gts,1,201314.0,2023-06-04 20:16:03Z,Cali,Faturado,33552.333333333336
1337210624921-01,Oferta Muss Liso Brasilero  SH+AC Gratis Crema Para Peinar Muss Lisos Trio Sh+Ac+ Gts Cpp x 300ml,1,201314.0,2023-06-04 20:16:03Z,Cali,Faturado,33552.333333333336
1337210624921-01,Tanga Gel After Sun Aloe x130 gr Tanga Gel After Sun Aloe x 130 gr,1,201314.0,2023-06-04 20:16:03Z,Cali,Faturado,33552.333333333336
1337210624921-01,Tanga SPF 110 Continuous x175 ml 255.2  ML,1,201314.0,2023-06-04 20:16:03Z,Cali,Faturado,33552.333333333336
1337210624921-01,Tanga SPF 8 Locion Bronceador x185 ml Tanga SPF 8 Locion Bronceador x  185 ml,1,201314.0,2023-06-04 20:16:03Z,Cali,Faturado,33552.333333333336
1337210624921-01,Vegan Keratin Collagen UltrActive Tratamiento 500ML,1,201314.0,2023-06-04 20:16:03Z,Cali,Faturado,33552.333333333336
1337220624926-01,Acondicionador Liss Control Salon In 300 ml,1,159200.0,2023-06-04 21:12:19Z,Ipiales,Faturado,39800.0
1337220624926-01,Serum Salon In Liss Control  x120ml,1,159200.0,2023-06-04 21:12:19Z,Ipiales,Faturado,39800.0
1337220624926-01,Shampoo Liss Control Salon In 300 ml,1,159200.0,2023-06-04 21:12:19Z,Ipiales,Faturado,39800.0
1337220624926-01,Tratamiento sin enjuague Liss Control Salon In 300 ml,1,159200.0,2023-06-04 21:12:19Z,Ipiales,Faturado,39800.0
1337240624928-01,Acondicionador Liss Control Salon In 300 ml,1,91100.0,2023-06-04 22:44:22Z,"Bogotá, D.c.",Faturado,45550.0
1337240624928-01,Shampoo Liss Control Salon In 1000 ml,1,91100.0,2023-06-04 22:44:22Z,"Bogotá, D.c.",Faturado,45550.0
1337250624930-01,Acondicionador Color Guard Salon In 1000 ml,1,159700.0,2023-06-04 23:36:18Z,Medellín,Faturado,53233.333333333336
1337250624930-01,Salon In Liss Control DeepTreat Pote 300mL,1,159700.0,2023-06-04 23:36:18Z,Medellín,Faturado,53233.333333333336
1337250624930-01,Serum Salon In Liss Control  x120ml,1,159700.0,2023-06-04 23:36:18Z,Medellín,Faturado,53233.333333333336
1337320624932-01,Acondicionador Liss Control Salon In 1000 ml,1,99790.0,2023-06-05 06:44:08Z,Bucaramanga,Faturado,49895.0
1337320624932-01,Shampoo Liss Control Salon In 1000 ml,1,99790.0,2023-06-05 06:44:08Z,Bucaramanga,Faturado,49895.0
1337330624934-01,Acondicionador Liss Control Salon In 1000 ml,1,99790.0,2023-06-05 08:13:44Z,Mosquera,Faturado,49895.0
1337330624934-01,Shampoo Liss Control Salon In 1000 ml,1,99790.0,2023-06-05 08:13:44Z,Mosquera,Faturado,49895.0
1337340624938-01,Spray Hair Gloss Salon In 280 ml,1,84900.0,2023-06-05 09:25:40Z,"Bogotá, D.c.",Faturado,42450.0
1337340624938-01,Tratamiento Fortex Solutions x120ml,1,84900.0,2023-06-05 09:25:40Z,"Bogotá, D.c.",Faturado,42450.0
1337360624940-01,Acondicionador Liss Control Salon In 1000 ml,1,229390.0,2023-06-05 10:36:07Z,Cali,Faturado,57347.5
1337360624940-01,Rutina N1 Curls y Waves Salon In,1,229390.0,2023-06-05 10:36:07Z,Cali,Faturado,57347.5
1337360624940-01,Shampoo Liss Control Salon In 1000 ml,1,229390.0,2023-06-05 10:36:07Z,Cali,Faturado,57347.5
1337360624940-01,Tratamiento sin enjuague Color Guard Salon In 300 ml,1,229390.0,2023-06-05 10:36:07Z,Cali,Faturado,57347.5
1337360624942-01,Acondicionador Green Forest Salon In 1000Ml,1,102340.0,2023-06-05 10:36:33Z,"Bogotá, D.c.",Faturado,51170.0
1337360624942-01,SHAMPOO GREEN FOREST SALON IN 1000ML SHAMPOO GREEN FOREST SALON IN 1000 ML,1,102340.0,2023-06-05 10:36:33Z,"Bogotá, D.c.",Faturado,51170.0
1337360624944-01,Bolso Obsequio Tanga Ritual Ecommer 0.0,1,292260.0,2023-06-05 10:45:35Z,Timaná,Faturado,41751.42857142857
1337360624944-01,Tanga SPF 100 Crema x130 ml,3,292260.0,2023-06-05 10:45:35Z,Timaná,Faturado,125254.28571428571
1337360624944-01,Tanga SPF 110 Continuous x175 ml 255.2  ML,3,292260.0,2023-06-05 10:45:35Z,Timaná,Faturado,125254.28571428571
1337360624946-01,Shampoo Muss Baby Manzanilla 750ml,1,48000.0,2023-06-05 10:46:25Z,Medellín,Faturado,24000.0
1337360624946-01,Spray Desenreda Muss Kids 150ML,1,48000.0,2023-06-05 10:46:25Z,Medellín,Faturado,24000.0
1337360624948-01,Rutina N1 Curls y Waves Salon In,1,97200.0,2023-06-05 11:05:28Z,Cúcuta,Faturado,97200.0
1337370624952-01,Acondicionador Liss Control Salon In 300 ml,1,65150.0,2023-06-05 11:40:01Z,Itagüí,Faturado,32575.0
1337370624952-01,Shampoo Liss Control Salon In 300 ml,1,65150.0,2023-06-05 11:40:01Z,Itagüí,Faturado,32575.0
1337370624954-01,Jabón Líquido Antibacterial  Coco & Vainilla  Bacterion D.Pack x 1000 ml,1,100489.0,2023-06-05 12:05:54Z,Medellín,Faturado,25122.25
1337370624954-01,Oferta Muss Alta Nutricion SH+AC Gratis Crema Para Peinar Muss Alta Nutricion Sh+Ac Gts Cpp x300ml 79.6  ML,1,100489.0,2023-06-05 12:05:54Z,Medellín,Faturado,25122.25
1337370624954-01,Shampoo Muss Control Caída x 400ml,1,100489.0,2023-06-05 12:05:54Z,Medellín,Faturado,25122.25
1337370624954-01,Shampoo Muss Negro Profundo x 400ml,1,100489.0,2023-06-05 12:05:54Z,Medellín,Faturado,25122.25
1337370624958-01,Acondicionador Liss Control Salon In 300 ml,1,71630.0,2023-06-05 12:14:01Z,"Bogotá, D.c.",Faturado,35815.0
1337370624958-01,Shampoo Liss Control Salon In 300 ml,1,71630.0,2023-06-05 12:14:01Z,"Bogotá, D.c.",Faturado,35815.0
1337370624960-01,Bolso Obsequio Tanga Ritual Ecommer 0.0,1,94845.0,2023-06-05 12:17:26Z,"Bogotá, D.c.",Faturado,15807.5
1337370624960-01,Tanga SPF 70 Barra Facial x 13 g Tanga SPF70 Barra Facial x 13 g,5,94845.0,2023-06-05 12:17:26Z,"Bogotá, D.c.",Faturado,79037.5
1337370624962-01,Tanga Gel After Sun Aloe x130 gr Tanga Gel After Sun Aloe x 130 gr,1,75279.0,2023-06-05 12:24:30Z,Piedecuesta,Faturado,25093.0
1337370624962-01,Tanga SPF 4 Crema Bronceador x 85ml,1,75279.0,2023-06-05 12:24:30Z,Piedecuesta,Faturado,25093.0
1337370624962-01,Tanga SPF 50 Continuous x 175ml,1,75279.0,2023-06-05 12:24:30Z,Piedecuesta,Faturado,25093.0
1337380624964-01,Crema para Peinar Muss Kids Manzanilla 300g,2,71400.0,2023-06-05 13:06:41Z,Palmira,Faturado,35700.0
1337380624964-01,Desodorante Para Pies Niños y Niñas Deo Pies 260 ml,2,71400.0,2023-06-05 13:06:41Z,Palmira,Faturado,35700.0
1337390624966-01,Acondicionador Hydra Repair Salon In 1000 ml,1,155210.0,2023-06-05 14:13:30Z,Soacha,Faturado,38802.5
1337390624966-01,Shampoo Hydra Repair Salon In 1000 ml,1,155210.0,2023-06-05 14:13:30Z,Soacha,Faturado,38802.5
1337390624966-01,Tinte #7.11 Rubio Mediano Cenizo Profundo Luminance,2,155210.0,2023-06-05 14:13:30Z,Soacha,Faturado,77605.0
1337390624968-01,"Kit Braziliss (Paso 1, 2 y 3) Salon In 100 ml",1,124800.0,2023-06-05 14:27:51Z,"Bogotá, D.c.",Faturado,124800.0
1337400624978-01,Acondicionador Hydra Repair Salon In 1000 ml,1,138790.0,2023-06-05 15:00:32Z,Ocaña,Faturado,46263.333333333336
1337400624978-01,Salon In Hydra Repair Deep Masque Pote 300 ml,1,138790.0,2023-06-05 15:00:32Z,Ocaña,Faturado,46263.333333333336
1337400624978-01,Shampoo Hydra Repair Salon In 1000 ml,1,138790.0,2023-06-05 15:00:32Z,Ocaña,Faturado,46263.333333333336
1337410624980-01,Crema para Peinar Rizos Perfectos x 300gr,1,74160.0,2023-06-05 16:07:51Z,"Bogotá, D.c.",Faturado,24720.0
1337410624980-01,Tratamiento Muss Alta Nutrición pote x 300gr,1,74160.0,2023-06-05 16:07:51Z,"Bogotá, D.c.",Faturado,24720.0
1337410624980-01,Vegan Keratin Collagen Rech Intensivo 500 gr,1,74160.0,2023-06-05 16:07:51Z,"Bogotá, D.c.",Faturado,24720.0
1337410624984-01,Tratamiento Braziliss Paso 2 Salon In 1000 g,1,336000.0,2023-06-05 16:20:47Z,Chaparral,Faturado,336000.0
1337420624988-01,Acondicionador Color Guard Salon In 1000 ml,1,99790.0,2023-06-05 16:38:34Z,"Bogotá, D.c.",Faturado,49895.0
1337420624988-01,Shampoo Color Guard Salon In 1000 ml,1,99790.0,2023-06-05 16:38:34Z,"Bogotá, D.c.",Faturado,49895.0
1337420624990-01,Crema para Peinar Muss Kids Manzanilla 300g,1,19930.0,2023-06-05 16:38:46Z,"Bogotá, D.c.",Faturado,19930.0
1337420624992-01,Acondicionador Green Forest Salon In 300 Ml,1,70200.0,2023-06-05 17:04:51Z,"Bogotá, D.c.",Faturado,23400.0
1337420624992-01,Laca Kleer Lac Suave Invisible Holding Spray Sachet  150 ml,1,70200.0,2023-06-05 17:04:51Z,"Bogotá, D.c.",Faturado,23400.0
1337420624992-01,Shampoo Green Forest Salon In 300Ml Shampoo Green Forest Salon In 300 Ml,1,70200.0,2023-06-05 17:04:51Z,"Bogotá, D.c.",Faturado,23400.0
1337420624994-01,Acondicionador Hydra Repair Salon In 300 ml,1,103800.0,2023-06-05 17:11:07Z,Montería,Faturado,34600.0
1337420624994-01,Salon In Hydra Repair Deep Masque Pote 300 ml,1,103800.0,2023-06-05 17:11:07Z,Montería,Faturado,34600.0
1337420624994-01,Shampoo Hydra Repair Salon In 300 ml,1,103800.0,2023-06-05 17:11:07Z,Montería,Faturado,34600.0
1337450625002-01,Acondicionador Color Guard Salon In 300 ml,1,79840.0,2023-06-05 19:34:25Z,Bello,Faturado,19960.0
1337450625002-01,Jabón Líquido Antibacterial  Frutos Rojos Bacterion D.Pack x 500 ml,2,79840.0,2023-06-05 19:34:25Z,Bello,Faturado,39920.0
1337450625002-01,Shampoo Color Guard Salon In 300 ml,1,79840.0,2023-06-05 19:34:25Z,Bello,Faturado,19960.0
1337450625004-01,Bolso Obsequio Tanga Ritual Ecommer 0.0,1,81884.0,2023-06-05 20:12:57Z,"Bogotá, D.c.",Faturado,20471.0
1337450625004-01,Tanga Gel After Sun Aloe x130 gr Tanga Gel After Sun Aloe x 130 gr,1,81884.0,2023-06-05 20:12:57Z,"Bogotá, D.c.",Faturado,20471.0
1337450625004-01,Tanga SPF 70 Sport Stick x45g Tanga SPF 70 Sport Stick x 45g,2,81884.0,2023-06-05 20:12:57Z,"Bogotá, D.c.",Faturado,40942.0
1337450625006-01,Jabón Líquido Antibacterial  Coco & Vainilla  Bacterion D.Pack x 1000 ml,2,131476.0,2023-06-05 20:15:14Z,Cali,Faturado,52590.4
1337450625006-01,Oferta Muss Alta Nutricion SH+AC Gratis Crema Para Peinar Muss Alta Nutricion Sh+Ac Gts Cpp x300ml 79.6  ML,1,131476.0,2023-06-05 20:15:14Z,Cali,Faturado,26295.2
1337450625006-01,Shampoo Curls y Waves Salon In 300mL,1,131476.0,2023-06-05 20:15:14Z,Cali,Faturado,26295.2
1337450625006-01,Tanga SPF 70 Sport Stick x45g Tanga SPF 70 Sport Stick x 45g,1,131476.0,2023-06-05 20:15:14Z,Cali,Faturado,26295.2
1337450625008-01,Acondicionador Hydra Repair Salon In 1000 ml,1,87930.0,2023-06-05 20:18:41Z,"Bogotá, D.c.",Faturado,43965.0
1337450625008-01,Salon In Hydra Repair Deep Masque Pote 300 ml,1,87930.0,2023-06-05 20:18:41Z,"Bogotá, D.c.",Faturado,43965.0
1337450625010-01,Cera Classic Matte Salon In 70 g,1,39230.0,2023-06-05 20:25:59Z,Bucaramanga,Faturado,39230.0
1337550625020-01,Crema para Peinar Muss Kids Manzanilla 300g,1,195347.0,2023-06-06 06:17:04Z,Cartagena De Indias,Faturado,27906.714285714286
1337550625020-01,Oferta Muss Alta Nutricion SH+AC Gratis Crema Para Peinar Muss Alta Nutricion Sh+Ac Gts Cpp x300ml 79.6  ML,2,195347.0,2023-06-06 06:17:04Z,Cartagena De Indias,Faturado,55813.42857142857
1337550625020-01,Oferta Muss Rubios Luminosos SH+AC Gratis Crema Para Peinar Muss Rubios Trio Sh+Ac+ Gts Cpp x 300ml,1,195347.0,2023-06-06 06:17:04Z,Cartagena De Indias,Faturado,27906.714285714286
1337550625020-01,Shampoo Muss Kids Manzanilla 400ml Shampoo Manzanilla Muss Kids 400ml,1,195347.0,2023-06-06 06:17:04Z,Cartagena De Indias,Faturado,27906.714285714286
1337550625020-01,Tratamiento Muss Alta Nutrición pote x 300gr,2,195347.0,2023-06-06 06:17:04Z,Cartagena De Indias,Faturado,55813.42857142857
1337570625022-01,Aclarador Capilar Liquido Soleclair 150 ml,1,76708.0,2023-06-06 08:12:45Z,La Estrella,Faturado,25569.333333333332
1337570625022-01,Shampoo Keratin Ultra Force Salon In 300 ml,1,76708.0,2023-06-06 08:12:45Z,La Estrella,Faturado,25569.333333333332
1337570625022-01,Tanga SPF 4 Crema Bronceador x 220ml Tanga SPF 4 Crema Bronceador x 220 ml,1,76708.0,2023-06-06 08:12:45Z,La Estrella,Faturado,25569.333333333332
1337570625028-01,Shampoo Fortex Solutions Salon In x300ml,1,67850.0,2023-06-06 08:17:53Z,"Bogotá, D.c.",Faturado,33925.0
1337570625028-01,Shampoo Liss Control Salon In 300 ml,1,67850.0,2023-06-06 08:17:53Z,"Bogotá, D.c.",Faturado,33925.0
1337590625038-01,Salon In Liss Control DeepTreat Pote 300mL,1,71400.0,2023-06-06 09:42:58Z,"Bogotá, D.c.",Faturado,35700.0
1337590625038-01,Tratamiento sin enjuague Color Guard Salon In 300 ml,1,71400.0,2023-06-06 09:42:58Z,"Bogotá, D.c.",Faturado,35700.0
1337590625040-01,Salon In Hydra Repair Deep Masque Pote 300 ml,1,67850.0,2023-06-06 09:43:49Z,Ibagué,Faturado,33925.0
1337590625040-01,Spray Long Lasting Liss Salon In 245 ml,1,67850.0,2023-06-06 09:43:49Z,Ibagué,Faturado,33925.0
1337590625042-01,Shampoo Hydra Repair Salon In 1000 ml,1,91700.0,2023-06-06 09:50:26Z,La Ceja,Faturado,45850.0
1337590625042-01,Vegan Keratin Collagen ThermProtect 300ml Vegan Keratin Collagen ThermProtect300ml 81.0  ML,1,91700.0,2023-06-06 09:50:26Z,La Ceja,Faturado,45850.0
1337590625044-01,Tratamiento Braziliss Paso 2 Salon In 1000 g,1,285600.0,2023-06-06 10:25:53Z,Garagoa,Faturado,285600.0
1337600625050-01,Firming Pomade Vitane 200 g,1,26930.0,2023-06-06 10:40:35Z,"Bogotá, D.c.",Faturado,26930.0
1337600625052-01,Oferta Muss Liso Brasilero  SH+AC Gratis Crema Para Peinar Muss Lisos Trio Sh+Ac+ Gts Cpp x 300ml,1,104129.0,2023-06-06 10:48:24Z,"Bogotá, D.c.",Faturado,26032.25
1337600625052-01,Tratamiento Muss Alta Nutrición pote x 300gr,1,104129.0,2023-06-06 10:48:24Z,"Bogotá, D.c.",Faturado,26032.25
